,date,text,is_road_closure
50979,2018-09-15 11:02:41,mhx issue tornado watch for s of cape lookout nc to surf city nc out to 20 nm am till 5 00 pm edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0376,0
50980,2018-09-15 11:02:41,mhx expires tornado watch for s of cape lookout nc to surf city nc out to 20 nm am till 7 00 am edt http nwschat weather gov vtec #2018 o e xp kmhx to a 0375,0
50981,2018-09-15 11:02:40,mhx issue tornado watch for duplin greene jones lenoir onslow nc till 5 00 pm edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0376,0
50982,2018-09-15 10:58:08,a tornado watch ha been issued for part of north carolina until 5 pm edt pic twitter com dsmg2doprp,0
50983,2018-09-15 08:36:45,mhx continues flash flood watch till 8 00 pm edt http nwschat weather gov vtec #2018 o c on kmhx ff a 0006,0
50984,2018-09-15 08:36:44,mhx extends flash flood watch for carteret craven duplin jones lenoir onslow outer bank hyde pamlico nc http nwschat weather gov vtec #2018 o e xt kmhx ff a 0006,0
50985,2018-09-15 08:35:40,tornado warning including la grange nc until 5 00 am edt pic twitter com gyirksy6y7,0
50986,2018-09-15 08:12:36,flash flood warning continues for new bern nc havelock nc morehead city nc until 9 00 am edt pic twitter com kvpfsfvq1a,0
50987,2018-09-15 07:58:10,flash flood warning continues for jacksonville nc piney green nc half moon nc until 9 00 am edt pic twitter com laworekmjh,0
50988,2018-09-15 07:18:41,this is a flash flood emergency for onslow and duplin county http twitter com nwsmoreheadcit y status 1040861119374606336,0
50989,2018-09-15 07:13:23,flash flood warning including wallace nc warsaw nc snead ferry nc until 9 00 am edt pic twitter com eagsmtzmpn,0
50990,2018-09-15 07:02:25,flash flood warning including kinston nc la grange nc vanceboro nc until 6 00 am edt pic twitter com lv3shzhpqi,0
50991,2018-09-15 06:37:55,flash flood warning continues for greenville nc winterville nc ayden nc until 5 45 am edt pic twitter com 3zhksgahfx,0
50992,2018-09-15 06:35:14,tornado warning including jacksonville nc piney green nc half moon nc until 3 15 am edt pic twitter com udcraieuve,0
50993,2018-09-15 06:27:05,more flooding image out of new bern #florence #ncwx http twitter com colleenwncn st atus 1040795168566259712,0
50994,2018-09-15 06:11:19,newport nc along e chatham st around 115 am #florence #ncwx pic twitter com g7yf6iwrlr,0
50995,2018-09-15 06:07:10,the newport river is up to the base of the bridge on highway 70 in newport going past the bridge westbound water cover highway 70 along with some business making it impassable #florence #ncwx pic twitter com 2lto95iuim,0
50996,2018-09-15 05:57:02,robert road west of our office in newport nc a of around 1 am saturday morning #florence #ncwx pic twitter com byyarjjiz3,0
50997,2018-09-15 05:43:17,tornado warning including jacksonville nc piney green nc half moon nc until 2 30 am edt pic twitter com rxmlttixe7,0
50998,2018-09-15 05:17:37,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09150517 kmhx nous42 pnsmhx,0
50999,2018-09-15 04:30:37,this graph capture how bad flooding is right now the trent river at pollocksville will approach floyd like or record level graph http water weather gov ahps2 hydrogra ph php wfo mhx gage plln7 #florence #ncwx pic twitter com 8frbiwvbid,0
51000,2018-09-15 04:21:41,cocorahs gauge in jacksonville reported a 24 hour rain total of 7 31 inch a of 8 am friday http twitter com mmooreofficial status 1040641024320831488,0
51001,2018-09-15 04:12:22,up to 23 75 at the #nws office in newport nc and still coming down total is a of midnight friday night #florence #ncwx pic twitter com yaka4npgyc,0
51002,2018-09-15 03:59:06,tornado warning including emerald isle nc swansboro nc pumpkin center nc until 12 45 am edt pic twitter com ejemzgixct,0
51003,2018-09-15 03:37:55,this give you a general idea of how many road may be closed across our area don t focus too much on specific closure we are showing you this to emphasize how bad it is across our area please stay off the road #florence #ncwx pic twitter com pgofujda74,1
51004,2018-09-15 03:22:24,with both flash flood emergency and flash flood warning in effect now here is the difference and how it impact you #florence #ncwx pic twitter com zk59xnvw6x,0
51005,2018-09-15 03:14:49,tornado warning including kinston nc piney green nc half moon nc until 12 00 am edt pic twitter com icnlig9l8i,0
51006,2018-09-15 03:03:29,mhx expires tornado watch for beaufort hyde martin pitt nc till 11 00 pm edt http nwschat weather gov vtec #2018 o e xp kmhx to a 0374,0
51007,2018-09-15 03:03:26,mhx issue tornado watch till sep 15 7 00 am edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0375,0
51008,2018-09-15 03:03:26,mhx expires tornado watch till 11 00 pm edt http nwschat weather gov vtec #2018 o e xp kmhx to a 0374,0
51009,2018-09-15 03:03:24,mhx issue tornado watch for carteret craven duplin greene jones lenoir onslow pamlico nc http nwschat weather gov vtec #2018 o n ew kmhx to a 0375,0
51010,2018-09-15 03:03:23,mhx expires tornado watch for carteret craven duplin greene jones lenoir onslow pamlico nc http nwschat weather gov vtec #2018 o e xp kmhx to a 0374,0
51011,2018-09-15 03:01:43,a tornado watch ha been issued for part of north carolina until 7 am edt pic twitter com hr59vsop5c,0
51012,2018-09-15 02:57:34,mhx continues flash flood watch till sep 15 8 00 pm edt http nwschat weather gov vtec #2018 o c on kmhx ff a 0006,0
51013,2018-09-15 02:54:38,we are close to the state record atm storm total rainfall began sometime thursday morning,0
51014,2018-09-15 02:52:58,the amount of flooding location are overwhelming so we couldn t tell you a specific spot that is the worst,0
51015,2018-09-15 02:46:10,this is a flash flood emergency for portion of jones lenoir duplin and onslow county through most of tonight http twitter com nwsmoreheadcit y status 1040791763768754177,0
51016,2018-09-15 02:37:48,flash flood warning including jacksonville nc piney green nc half moon nc until 4 30 am edt pic twitter com 88w1a1lkux,0
51017,2018-09-15 02:31:42,tornado warning including la grange nc trenton nc until 11 15 pm edt pic twitter com pphbbhumbe,0
51018,2018-09-15 02:27:00,tornado warning including swansboro nc cape carteret nc cedar point nc until 11 00 pm edt pic twitter com xyqzw4p7zv,0
51019,2018-09-15 01:43:50,tornado warning including lenoir county nc until 10 30 pm edt pic twitter com o4u2pexyy1,0
51020,2018-09-15 01:11:03,tornado warning including maysville nc pollocksville nc trenton nc until 9 45 pm edt pic twitter com hc4wvj0kjh,0
51021,2018-09-15 01:10:13,tornado warning including lenoir county nc until 9 30 pm edt pic twitter com hgaiyw6i9s,0
51022,2018-09-14 23:58:40,mhx storm total rainfall from florence a of 8 pm 9 14 23 04 inch flash flood emergency in effect for southern coastal county of carteret craven jones and pamlico a a result of this unprecedented rainfall this is a significant flooding situation,0
51023,2018-09-14 23:27:18,there is a flash flood emergency for carteret jones craven and pamlico county until 9am widepsread flooding is occurring please help u spread word of this dangerous situation citizen are losing time to evacuate before the flood water become too high #florence,0
51024,2018-09-14 23:01:35,flash flood warning continues for new bern nc havelock nc morehead city nc until 9 00 am edt pic twitter com 2mi3pb60zn,0
51025,2018-09-14 21:48:38,flash flood warning continues for new bern nc havelock nc morehead city nc until 5 00 am edt pic twitter com voc8qw22oo,0
51026,2018-09-14 21:42:24,flash flood warning continues for washington nc belhaven nc chocowinity nc until 2 45 am edt pic twitter com 2dwb2hgksy,0
51027,2018-09-14 21:39:59,flash flood warning continues for jacksonville nc piney green nc half moon nc until 4 15 am edt pic twitter com uuhz5jrldp,0
51028,2018-09-14 21:36:21,flash flood warning continues for kinston nc wallace nc warsaw nc until 3 00 am edt pic twitter com wy1niohvye,0
51029,2018-09-14 21:32:24,flash flood warning continues for greenville nc winterville nc ayden nc until 2 45 am edt pic twitter com mypjdnawzg,0
51030,2018-09-14 21:28:01,flash flood warning continues for vanceboro nc dover nc cove city nc until 2 30 am edt pic twitter com kaku3ju213,0
51031,2018-09-14 21:16:25,transmitter are still down confirmed,0
51032,2018-09-14 21:11:11,#florence storm surge and flash flooding hazard remain life threatening through friday night across the eastern nc area inland river flooding will continue through the weekend don t let your guard down http www weather gov safety flood d uring pic twitter com exaggfdswo,0
51033,2018-09-14 20:48:27,mhx cancel tornado watch for dare tyrrell washington nc till 5 00 pm edt http nwschat weather gov vtec #2018 o c an kmhx to a 0373,0
51034,2018-09-14 20:48:25,mhx cancel tornado watch till 5 00 pm edt http nwschat weather gov vtec #2018 o c an kmhx to a 0373,0
51035,2018-09-14 20:48:22,mhx issue tornado watch till 11 00 pm edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0374,0
51036,2018-09-14 20:43:07,a tornado watch ha been issued for part of north carolina until 11 pm edt pic twitter com fmut8mnx4n,0
51037,2018-09-14 20:17:43,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09142017 kmhx nous42 pnsmhx,0
51038,2018-09-14 20:16:58,ha measured 19 40 for a storm total rainfall a of 4 pm this afternoon daily total of 10 59 so far,0
51039,2018-09-14 20:07:13,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09142007 kmhx nous42 pnsmhx,0
51040,2018-09-14 18:51:50,bogue sound #florence #ncwx pic twitter com akl1siz0xg,0
51041,2018-09-14 18:39:20,storm surge flooding in beaufort the photo below represents flooding with this afternoon high tide condition were worse by a few inch during last night s high tide storm isn t over stay safe out there http twitter com eliseccnt stat u 1040655234266292224,0
51042,2018-09-14 18:38:43,highway 24 bogue nc #florence #ncwx pic twitter com xjpuo58d2v,0
51043,2018-09-14 18:23:26,ocean nc #florence #ncwx pic twitter com jscnagqjv4,0
51044,2018-09-14 18:22:56,flash flood warning including washington nc belhaven nc chocowinity nc until 10 15 pm edt pic twitter com pi4o8ktaix,0
51045,2018-09-14 18:19:58,morehead city mccabe rd #florence #ncwx pic twitter com lq82kun8gw,0
51046,2018-09-14 18:11:11,tornado warning including harkers island nc gloucester nc minnesott beach nc until 2 45 pm edt pic twitter com tzrorz0gqy,0
51047,2018-09-14 18:09:53,highway 70 west of morehead city #florence #ncwx pic twitter com kdh8veq8p6,0
51048,2018-09-14 18:07:40,measured 15 56 storm total rainfall a of 2 pm heavy rainband overhead at the time,0
51049,2018-09-14 17:58:25,tornado warning including maysville nc dover nc pollocksville nc until 2 30 pm edt pic twitter com bmkefa5txr,0
51050,2018-09-14 17:44:54,highway 70 west of morehead city nc #florence #ncwx pic twitter com rt8soq6lc0,0
51051,2018-09-14 17:17:18,the heavy rain continues with #florence with hourly rain total to 1 to 2 inch expected where up to 15 ha already fallen catastrophic flash flooding is expected to continue http www wpc ncep noaa gov metwatch metwa tch mpd multi php md 0836 yr 2018 pic twitter com dyg6ff5e2d,0
51052,2018-09-14 17:10:57,mt picture of our station at wcti pic twitter com wf5x7rphkz #florence #ncwx,0
51053,2018-09-14 17:06:28,tornado warning including fairfield harbour nc bayboro nc harkers island nc until 1 45 pm edt pic twitter com ujzwr0pqgy,0
51054,2018-09-14 17:02:34,flash flood warning continues for jacksonville nc piney green nc half moon nc until 9 15 pm edt pic twitter com vggkszi3px,0
51055,2018-09-14 17:00:06,damage caused by #florence observed this morning at crow nest marina in atlantic beach nc photo courtesy of pic twitter com gkdqrfezpv,0
51056,2018-09-14 16:52:50,flash flood warning continues for new bern nc havelock nc morehead city nc until 9 00 pm edt pic twitter com cf5z5isgfc,0
51057,2018-09-14 16:34:06,several report of tree down and damaged structure in carteret and oslow county nc richlands high school flooded and water is entering hallway saturated ground and gusty wind from #florence continue to impact the area,0
51058,2018-09-14 15:57:17,tornado warning including gloucester nc davis nc marshallberg nc until 12 30 pm edt pic twitter com hfnyp8yent,0
51059,2018-09-14 15:47:48,flash flood warning continues for kinston nc wallace nc warsaw nc until 8 00 pm edt pic twitter com d01oketvtb,0
51060,2018-09-14 15:09:25,video update http www youtube com watch v vxgnmh wd2ds t impact from water continue across our area wind may have peaked but it will take a long long time for improvement please have a way to receive warning a we remain under a tornado watch #florence #ncwx,0
51061,2018-09-14 14:48:53,tornado warning continues for new bern nc james city nc fairfield harbour nc until 11 15 am edt pic twitter com hpevwn618g,0
51062,2018-09-14 14:38:18,flash flood warning including vanceboro nc dover nc cove city nc until 6 30 pm edt pic twitter com ntbdpptyku,0
51063,2018-09-14 14:28:22,flash flood warning continues for greenville nc winterville nc ayden nc until 6 45 pm edt pic twitter com a98pnpe9g3,0
51064,2018-09-14 14:25:25,tornado warning including new bern nc james city nc fairfield harbour nc until 11 15 am edt pic twitter com llfrvdncsx,0
51065,2018-09-14 14:21:05,the view outside our office in newport nc around 10 am wind with #florence will take a long long time to subside #ncwx pic twitter com f7gjmxtr0c,0
51066,2018-09-14 14:17:04,#florence ha dropped 13 81 inch of rain at the #nws morehead city forecast office a of 10am 9 14 with heavy rain still falling http twitter com noaasatellites status 1040595993098682369,0
51067,2018-09-14 14:01:05,all noaa weather radio transmitter in eastern nc supported by #nws morehead city are down you can find information by setting cell phone alert at http www weather gov wrn wea additional information is available on http www weather gov mhx pic twitter com ek2j27txry,0
51068,2018-09-14 13:47:38,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09141347 kmhx nous42 pnsmhx,0
51069,2018-09-14 13:37:36,tornado warning including plymouth nc roper nc creswell nc until 10 00 am edt pic twitter com wwrrkg4z24,0
51070,2018-09-14 13:33:29,heavy rain band from #florence will continue to pas over eastern nc through friday causing flash flooding to continue follow u here to get the latest warning pic twitter com cwad3czhyy,0
51071,2018-09-14 13:13:55,overnight storm surge inundation from hurricane #florence in belhaven nc http twitter com davidwmtw stat u 1040546042364743680,0
51072,2018-09-14 12:50:27,tornado warning continues for bayboro nc oriental nc arapahoe nc until 9 15 am edt pic twitter com guu96ccadv,0
51073,2018-09-14 12:44:59,for those sheltering in place from #florence know what to do if flood water reach your location never enter attic or crawl space preliminary analysis show that storm surge is approximately 2 foot higher in than during hurricane irene pic twitter com nu7inn1ncy,0
51074,2018-09-14 12:29:49,tornado warning including bayboro nc oriental nc arapahoe nc until 9 15 am edt pic twitter com 1jkmvvicbo,0
51075,2018-09-14 11:56:09,flash flood warning continues for jacksonville nc piney green nc half moon nc until 1 15 pm edt pic twitter com l9n5kloet2,0
51076,2018-09-14 11:19:11,this is a flash flood emergency for portion of southern eastern nc #ncwx http twitter com nwsmoreheadcit y status 1040559382138941440,0
51077,2018-09-14 11:14:24,flash flood warning continues for new bern nc havelock nc morehead city nc until 1 00 pm edt pic twitter com chn3smluza,0
51078,2018-09-14 10:58:42,mhx issue tornado watch for albemarle sound s of currituck beach light nc to oregon inlet nc out to 20 nm am http nwschat weather gov vtec #2018 o n ew kmhx to a 0373,0
51079,2018-09-14 10:58:42,mhx cancel tornado watch till 7 00 am edt http nwschat weather gov vtec #2018 o c an kmhx to a 0372,0
51080,2018-09-14 10:58:38,mhx issue tornado watch till 5 00 pm edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0373,0
51081,2018-09-14 10:57:00,a tornado watch ha been issued for part of north carolina until 5 pm edt pic twitter com nwnt7zmuxz,0
51082,2018-09-14 10:49:11,some information from cape lookout n shell point harkers island a of 4 am lot of tree damage debris and power line down across the island report of major flooding on all access road to the park #florence #ncwx pic twitter com na3xnagkw4,0
51083,2018-09-14 10:48:55,flash flood warning including greenville nc winterville nc ayden nc until 10 45 am edt pic twitter com lexjrxlobg,0
51084,2018-09-14 10:34:13,flash flood warning including kinston nc wallace nc warsaw nc until 12 00 pm edt pic twitter com kcscbauwrj,0
51085,2018-09-14 10:19:24,flash flood warning continues for washington nc river bend nc vanceboro nc until 10 15 am edt pic twitter com n5yvtdve8p,0
51086,2018-09-14 10:07:53,flash flood warning continues for washington nc river bend nc vanceboro nc until 6 45 am edt pic twitter com te7fxf5hhd,0
51087,2018-09-14 09:36:31,condition deteriorating a #florence make landfall along the se north carolina coast #ncwx http twitter com wncn status 10 40534150783086592,0
51088,2018-09-14 09:34:08,#florence very close to making landfall along the se north carolina coast very intense wind 70 to 100 mph expected in onslow county a the northern portion of the eyewall pass over #ncwx pic twitter com yt6gzwa9lh,0
51089,2018-09-14 08:50:19,location is actually belhaven not new bern http twitter com nwsmoreheadcit y status 1040509960046686208,0
51090,2018-09-14 08:49:53,thanks for the clarification,0
51091,2018-09-14 08:42:06,flash flood warning continues for jacksonville nc piney green nc half moon nc until 8 15 am edt pic twitter com xwuwz0ce8r,0
51092,2018-09-14 08:23:21,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09140823 kmhx nous42 pnsmhx,0
51093,2018-09-14 08:19:40,you can cite nw meteorologist a the person who took this video you have permission to use the video,0
51094,2018-09-14 07:58:00,devastating impact from #florence in #newbern http twitter com guttareina sta tus 1040502138248544258,0
51095,2018-09-14 07:13:57,catastrophic storm surge across new bern is prompting water rescue from #florence http twitter com cityofnewbern status 1040487129900634112,0
51096,2018-09-14 06:40:28,flash flood warning including new bern nc havelock nc morehead city nc until 8 30 am edt pic twitter com if51csjm0c,0
51097,2018-09-14 06:14:11,flash flood warning including washington nc river bend nc vanceboro nc until 6 45 am edt pic twitter com dywklsb2ib,0
51098,2018-09-14 05:42:06,flash flood warning including buxton nc ocracoke nc avon nc until 4 45 am edt pic twitter com w4iuedeqvt,0
51099,2018-09-14 05:08:09,#ncwx http twitter com 9cowboysrule s tatu 1040459476904681473,0
51100,2018-09-14 05:08:00,#ncwx http twitter com 9cowboysrule s tatu 1040394280051851266,0
51101,2018-09-14 05:05:54,storm surge reaching morehead city waterfront #florence #ncwx http twitter com 9cowboysrule s tatu 1040463639059288065,0
51102,2018-09-14 04:45:56,yes,0
51103,2018-09-14 04:40:16,2 of our co worker took a look down the road from where our office is they didn t get very far this is robert road in newport nc for reference http youtu be lznzsumbsoa #florence #ncwx,0
51104,2018-09-14 04:28:06,flash flood warning continues for morehead city nc newport nc beaufort nc until 2 30 am edt pic twitter com ekbgc7s1hi,0
51105,2018-09-14 04:19:52,flash flood warning continues for buxton nc avon nc hatteras nc until 2 00 am edt pic twitter com yodypvmcr5,0
51106,2018-09-14 03:57:21,#florence remains a dangerous hurricane just ten of mile off the nc coast the worst impact will continue overnight #ncwx http twitter com aaronjayjack s tatu 1040436957006970881,0
51107,2018-09-14 03:40:15,thanks all much like your office and all the office in the #nws we know you would do the same,0
51108,2018-09-14 03:29:45,significant flooding continues in washington and area adjacent to the pamlico and pungo river #ncwx http twitter com engelwx status 1040441668888129541,0
51109,2018-09-14 02:29:46,our view around 1020 pm tonight all hand on deck tonight #nws #florence pic twitter com wu3ntan6li,0
51110,2018-09-14 01:57:24,#florence storm surge number have reached #hurricaneirene level over portion of eastern #nc and will continue to rise overnight http twitter com hurricanetrack status 1040400730581024768,0
51111,2018-09-14 01:55:54,flash flood warning including ocracoke nc until 1 45 am edt pic twitter com yiuftyvjpy,0
51112,2018-09-14 01:50:09,outside the nw newport morehead city at 930 pm pic twitter com teryvlryqd,0
51113,2018-09-14 01:39:37,while water pile up on the western end of the pamlico sound extreme low water wa observed at the east end near buxton leaving the shore dry #florence #ncwx http twitter com samwalkerobx s tatu 1040413728573927424,0
51114,2018-09-14 01:28:04,hurricane #florence ha brought heavy rain to eastern nc the storm ha slowed and the rain will continue overnight into friday #ncwx pic twitter com 9el4juerew,0
51115,2018-09-14 01:03:10,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09140103 kmhx nous42 pnsmhx,0
51116,2018-09-14 01:01:44,at 7 05pm 9 13 flooding at washington nc waterfront #ncwx #ncemergency pic twitter com xb2f9upz7u,0
51117,2018-09-14 01:00:02,mhx expires tornado watch for albemarle sound s of currituck beach light nc to oregon inlet nc out to 20 nm am http nwschat weather gov vtec #2018 o e xp kmhx to a 0371,0
51118,2018-09-14 01:00:00,mhx cancel tornado watch till 9 00 pm edt http nwschat weather gov vtec #2018 o c an kmhx to a 0371,0
51119,2018-09-14 00:59:56,mhx issue tornado watch till sep 14 7 00 am edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0372,0
51120,2018-09-14 00:57:59,a tornado watch ha been issued for part of north carolina until 7 am edt pic twitter com i3efevabcy,0
51121,2018-09-14 00:51:56,flash flood warning including jacksonville nc piney green nc half moon nc until 4 45 am edt pic twitter com 4k6jffzrhd,0
51122,2018-09-14 00:50:12,tornado warning including buxton nc hatteras nc frisco nc until 9 15 pm edt pic twitter com jjo03lla0n,0
51123,2018-09-14 00:45:46,no it s for wilson county,0
51124,2018-09-14 00:32:40,mt water building up behind our station in new bern nc pic twitter com s0xofhwt5f #ncwx #florence #ecarwx,0
51125,2018-09-13 23:51:32,tornado warning continues for havelock nc newport nc broad creek nc until 8 15 pm edt pic twitter com iwe3huu097,0
51126,2018-09-13 23:44:37,tornado warning including havelock nc morehead city nc newport nc until 8 15 pm edt pic twitter com 3xby9zaxzw,0
51127,2018-09-13 23:42:00,flash flood warning including new bern nc havelock nc james city nc until 2 30 am edt pic twitter com dyzfmmzrnk,0
51128,2018-09-13 23:22:10,if you have some time this is a detailed update on our area and expected impact http youtu be zl vbwdjemg #nws #ncwx #florence pic twitter com wqd8ewpjar,0
51129,2018-09-13 22:35:50,check out the storm surge at union point in new bern nc courtesy of #ncwx http twitter com hurricanetrack status 1040349246543814656,0
51130,2018-09-13 22:29:11,flooding from #florence ha already begun in eastern sc and will continue many day after the storm end #scwx #scemergency http twitter com nwswpc status 1040355593813458944,0
51131,2018-09-13 22:14:48,tornado warning including buxton nc avon nc until 6 30 pm edt pic twitter com eh5evp4vxp,0
51132,2018-09-13 22:06:54,reminder that storm surge is occurring in new bern and washington location well away from the coast due to the pamlico sound being pushed up the river from florence s large wind field #ncwx http twitter com nchurricane co m status 1040357372798099462,0
51133,2018-09-13 21:36:30,hurricane #florence advisory 58 now available on the website http go usa gov w3h pic twitter com w60untourw,0
51134,2018-09-13 21:34:23,flash flood warning including buxton nc avon nc hatteras nc until 12 30 am edt pic twitter com a8b3gnwkzj,0
51135,2018-09-13 21:29:39,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09132129 kmhx nous42 pnsmhx,0
51137,2018-09-13 21:18:53,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09132118 kmhx nous42 pnsmhx,0
51138,2018-09-13 20:57:46,#nws flash flood warning have been issued for #carteretcounty through 12a there are more warning on the way given the slow progression of hurricane #florence stay near your #noaa weather radio #ncwx pic twitter com xfjz5ubyl7,0
51139,2018-09-13 20:55:56,update on #florence heavy rain continues to move onshore and will continue to do so through the night http youtu be bdff0g4ehy0 #nws,0
51140,2018-09-13 20:39:06,flash flood warning including morehead city nc newport nc beaufort nc until 12 30 am edt pic twitter com yg2lzk3sbm,0
51141,2018-09-13 19:27:18,storm surge inundation from #florence observed in avon dare county thanks to for sharing http twitter com jeffhampton56 status 1040269656550981632,0
51142,2018-09-13 19:13:10,mhx extends flash flood watch till sep 15 8 00 pm edt http nwschat weather gov vtec #2018 o e xt kmhx ff a 0006,0
51143,2018-09-13 19:06:23,peak windspeed from #florence a of 9 13 2pm occurred in dare county near avon at 74 mph #ncwx,0
51144,2018-09-13 19:00:18,latest update on #florence from learn more here http www nhc noaa gov graphic at1 s html cone#contents pic twitter com fpszhtyvmu,0
51145,2018-09-13 18:54:52,mhx continues tornado watch till 9 00 pm edt http nwschat weather gov vtec #2018 o c on kmhx to a 0371,0
51146,2018-09-13 18:54:50,mhx continues tornado watch for 10 county zone in am till 9 00 pm edt http nwschat weather gov vtec #2018 o c on kmhx to a 0371,0
51147,2018-09-13 18:38:06,#florence is forecast to drop 12 24 inch of rain with isolated area of 30 inch by this weekend take care and know the impact #wrn #ncwx pic twitter com ujxch4sfee,0
51148,2018-09-13 18:05:44,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09131805 kmhx nous42 pnsmhx,0
51149,2018-09-13 18:00:39,mhx issue public information statement pns http nwschat weather gov p php pid 2018 09131800 kmhx nous42 pnsmhx,0
51150,2018-09-13 17:51:18,#nws braving the element of #florence to get important upper air data 18z weather balloon launch pic twitter com rflxbb8nxh,0
51151,2018-09-13 16:39:36,our view outside the office right now #florence pic twitter com 9tgdlrxsms,0
51152,2018-09-13 15:48:23,current view at north #buxton #ncwx hurricane #florence storm surge forecast to reach 4 to 6 foot by tonight high surf and large breaking wave will result in extreme beach erosion and ocean overwash pic courtesy of http surfline com pic twitter com gkpaexffor,0
51153,2018-09-13 15:33:54,9 13 11 31am local storm report 1 hour measured rainfall of 1 50 inch at nw newport in carteret county #ncwx #florence,0
51154,2018-09-13 15:32:31,harkers island this morning around 1030 am gust to 58 mph already tree limb down in the area video credit #florence pic twitter com lyz05f7syo,0
51155,2018-09-13 15:32:05,tornado warning continues for bayboro nc alliance nc grantsboro nc until 11 45 am edt pic twitter com toyymggnso,0
51156,2018-09-13 15:19:40,tornado warning including bayboro nc alliance nc grantsboro nc until 11 45 am edt pic twitter com mnmjk6rd6e,0
51157,2018-09-13 15:07:30,9 13 9 59am local storm report ocean over wash storm surge with water on ocean view dr to nc 12 in avon #ncwx #florence,0
51158,2018-09-13 15:01:21,tornado warning including swanquarter nc pamlico beach nc until 11 15 am edt pic twitter com ic6h5mfh2m,0
51159,2018-09-13 14:25:32,first rain band of #florence have reached land #ncwx pic twitter com 00csb6q3xf,0
51160,2018-09-13 12:44:00,category of the storm is only related to wind it doe not tell you about all of the impact with a #hurricane like #florence our impact have not changed with storm surge and catastrophic flooding do not let your guard down http www weather gov medium mhx late stbriefing pdf pic twitter com ioxvlw6tam,0
51161,2018-09-13 12:39:41,our meteorologist are preparing to shelter in place a #florence make it way toward land here are some shelter in place guideline http www ready gov shelter pic twitter com i9zyj6trvc,0
51162,2018-09-13 11:25:07,a tornado watch ha been issued through early tonight for eastern nc a #florence approach the coast tropical tornado can hit quickly with little advance notice so be sure to heed any warning from noaa weather radio or your wireless emergency alert on your phone #ncwx http twitter com nwsmoreheadcit y status 1040194943057309698,0
51163,2018-09-13 11:16:02,launching a weather balloon ahead of #florence like other office we usually do this twice a day but have increased launch to 4 time a day to help support forecast pic twitter com 7pplneqlil,0
51164,2018-09-13 11:08:47,mhx issue tornado watch till 9 00 pm edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0371,0
51165,2018-09-13 11:08:47,mhx issue tornado watch for 10 county zone in am till 9 00 pm edt http nwschat weather gov vtec #2018 o n ew kmhx to a 0371,0
51166,2018-09-13 11:06:14,a tornado watch ha been issued for part of north carolina until 9 pm edt pic twitter com eg7z7axrqy,0
51168,2018-09-13 03:07:56,the latest update from the national hurricane center #florence ha weakened some but extremely dangerous storm surge and catastrophic multiple foot of rainfall is still anticipated for eastern north carolina #ncwx pic twitter com t7azp9vhvn,0
51169,2018-09-12 22:48:04,#florence will cause catastrophic quick onset flash flooding and river flooding across eastern nc along with extreme storm surge beginning thursday evening evacuate now if ordered and once it start seek safe shelter and stay put #turnarounddontdrown pic twitter com ztwthjf2jx,0
51170,2018-09-12 21:21:39,9 12 18 5pm ha issued an updated forecast for hurricane #florence track ha not changed much and #florence remains a major hurricane with wind of 120 mph and gust to 150 mph the wind field ha expanded since the last update learn more http www nhc noaa gov graphic at1 s html cone#contents pic twitter com 95n0ztclo3,0
51171,2018-09-12 19:00:54,is predicting catastrophic flooding with hurricane #florence know what to do if your home flood get to higher ground but don t get trapped flooding impact could begin a early a thursday night pic twitter com alo3fzyr8m,0
51172,2018-09-12 17:42:52,take a trip through the #florence eyewall thanks to a couple of day ago http twitter com noaa hurrhunte r status 1039521323654021120,0
51173,2018-09-12 16:51:48,please rt historical rainfall amount from #florence are possible with unprecedented flooding if you re in an evacuation area your window is closing to leave pic twitter com r2bizhoqg9,0
51174,2018-09-12 16:07:18,our warning coordination meteorologist and local service hydrologist are coordinating with nc emergency management on the latest #florence heavy rain and storm surge forecast pic twitter com wcyqpbt3ti,0
51176,2018-09-12 14:30:36,for the latest detail in eastern nc check out our latest weather briefing http www youtube com watch v kl1zgr v49ow feature youtu be,0
51177,2018-09-12 13:50:07,the track of hurricane #florence ha shifted a bit south but hazard to eastern nc remain life threatening remember impact can be hazardous well away from the center of the storm learn more at http www weather gov medium mhx late stbriefing pdf #ncwx pic twitter com doo07fvyq2,0
51178,2018-09-12 12:16:10,here is the latest satellite image of #florence most likely arrival time of tropical storm force wind in our area is early thu morning today is the last day to safely travel out of the area please heed any evacuation order and we will continue to monitor pic twitter com as9ewk2vhv,0
